scoring_fn,mask_cond,session,perturbed_condition,n_frames,real_mean,real_std,pert_mean,pert_std,auroc,exceeds_threshold_0.85
signed_residual,E3_seg,D2,fake_100k,50,-0.0001961864597251406,0.0001593987682831618,0.00018212461352050014,0.00016754283839193096,0.9436,True
signed_residual,E3_seg,D2,shuffled_E,50,-0.0001961864597251406,0.0001593987682831618,-0.00019686369625560474,0.0002937766395324444,0.5132,False
signed_residual,E3_seg,D2,cross_session_E,50,-0.0001961864597251406,0.0001593987682831618,-0.000206908505751926,0.0003003629723313281,0.4924,False
signed_residual,E3_seg,V10,fake_5k,56,-0.00012217411585879745,0.00015085706166860353,0.00043976914004620733,0.0003123563134803576,0.9623724489795918,True
signed_residual,E3_seg,V10,fake_25k,56,-0.00012217411585879745,0.00015085706166860353,0.0003292518123803997,0.000282105894129234,0.9512117346938775,True
signed_residual,E3_seg,V10,fake_70k,56,-0.00012217411585879745,0.00015085706166860353,0.0004163256849584026,0.00031242590934657516,0.9773596938775511,True
signed_residual,E3_seg,V10,fake_100k,56,-0.00012217411585879745,0.00015085706166860353,0.00037930530828589326,0.0003178540820656173,0.9693877551020408,True
signed_residual,E3_seg,V10,shuffled_E,56,-0.00012217411585879745,0.00015085706166860353,-0.0001662469821062424,0.00022866506324379653,0.4419642857142857,False
signed_residual,E3_seg,V10,cross_session_E,56,-0.00012217411585879745,0.00015085706166860353,-0.00018994726618513726,0.00023728994944842527,0.42251275510204084,False
signed_residual,full_frame,D2,fake_5k,50,-0.00015141997520004224,0.00015990976570565038,0.00043876990872377064,0.00016755264007115502,0.9924,True
signed_residual,full_frame,D2,fake_25k,50,-0.00015141997520004224,0.00015990976570565038,0.00035305348352267175,0.00014939626277684801,0.9852,True
signed_residual,full_frame,D2,fake_70k,50,-0.00015141997520004224,0.00015990976570565038,0.00031092092447579486,0.00015437051889212767,0.978,True
signed_residual,full_frame,D2,fake_100k,50,-0.00015141997520004224,0.00015990976570565038,0.0002860121593039366,0.00015625650576320954,0.9696,True
signed_residual,full_frame,D2,shuffled_E,50,-0.00015141997520004224,0.00015990976570565038,9.177477479170193e-05,0.0001828886884461151,0.8364,False
signed_residual,full_frame,D2,cross_session_E,50,-0.00015141997520004224,0.00015990976570565038,8.827299515587583e-05,0.00018956125208929267,0.8328,False
signed_residual,full_frame,V10,fake_5k,56,-8.364831566203585e-05,0.00016252907534128753,0.0005333988862860549,0.00016038532378007608,0.9980867346938775,True
signed_residual,full_frame,V10,fake_25k,56,-8.364831566203585e-05,0.00016252907534128753,0.0004622706949573642,0.0001354761546415539,0.9964923469387755,True
signed_residual,full_frame,V10,fake_70k,56,-8.364831566203585e-05,0.00016252907534128753,0.000446790355324213,0.00016247859931233237,0.9952168367346939,True
signed_residual,full_frame,V10,fake_100k,56,-8.364831566203585e-05,0.00016252907534128753,0.0004276591036094552,0.00017143763015324228,0.9926658163265306,True
signed_residual,full_frame,V10,shuffled_E,56,-8.364831566203585e-05,0.00016252907534128753,0.0001774647574036083,0.00017036755092791282,0.8714923469387755,True
signed_residual,full_frame,V10,cross_session_E,56,-8.364831566203585e-05,0.00016252907534128753,0.00019761538834472958,0.0001702428821965135,0.8896683673469388,True
low_freq_mse,E2_seg,D2,fake_5k,50,0.0007293718145228922,3.7481813069997054e-05,0.0014017594256438314,0.0003276176507063896,1.0,True
low_freq_mse,E2_seg,D2,fake_25k,50,0.0007293718145228922,3.7481813069997054e-05,0.001158622212242335,0.0002550731001162198,1.0,True
low_freq_mse,E2_seg,D2,fake_70k,50,0.0007293718145228922,3.7481813069997054e-05,0.0011330241442192345,0.00024585141692336817,0.986,True
low_freq_mse,E2_seg,D2,fake_100k,50,0.0007293718145228922,3.7481813069997054e-05,0.0011605144187342375,0.0002645588826876759,0.9944,True
low_freq_mse,E2_seg,D2,shuffled_E,50,0.0007293718145228922,3.7481813069997054e-05,0.0014008709299378097,0.0001398304287869465,1.0,True
low_freq_mse,E2_seg,D2,cross_session_E,50,0.0007293718145228922,3.7481813069997054e-05,0.0013993408251553774,0.00014963686382059557,1.0,True
low_freq_mse,E2_seg,V10,fake_5k,56,0.0007658701891029653,3.2118873078527904e-05,0.0013319806520095362,0.0003023903108860638,1.0,True
low_freq_mse,E2_seg,V10,fake_25k,56,0.0007658701891029653,3.2118873078527904e-05,0.0011925687057165696,0.0002969297735984222,0.9964923469387755,True
low_freq_mse,E2_seg,V10,fake_70k,56,0.0007658701891029653,3.2118873078527904e-05,0.001211995179931234,0.00035491976861149377,0.9923469387755102,True
low_freq_mse,E2_seg,V10,fake_100k,56,0.0007658701891029653,3.2118873078527904e-05,0.0012047059166694193,0.0003477232020734251,0.9990433673469388,True
low_freq_mse,E2_seg,V10,shuffled_E,56,0.0007658701891029653,3.2118873078527904e-05,0.0014068263491416083,0.00011763615073164652,1.0,True
low_freq_mse,E2_seg,V10,cross_session_E,56,0.0007658701891029653,3.2118873078527904e-05,0.001426864926803059,0.00011401646708752473,1.0,True
low_freq_mse,E3_seg,D2,fake_5k,50,0.00023775246110744775,8.280719681933892e-06,0.0010997215495444834,2.806018619282182e-05,1.0,True
low_freq_mse,E3_seg,D2,fake_25k,50,0.00023775246110744775,8.280719681933892e-06,0.0009102371300105006,2.7628188393644523e-05,1.0,True
low_freq_mse,E3_seg,D2,fake_70k,50,0.00023775246110744775,8.280719681933892e-06,0.0008973614615388214,3.137051062647282e-05,1.0,True
low_freq_mse,E3_seg,D2,fake_100k,50,0.00023775246110744775,8.280719681933892e-06,0.0008841208450030536,3.086748119479256e-05,1.0,True
low_freq_mse,E3_seg,D2,shuffled_E,50,0.00023775246110744775,8.280719681933892e-06,0.0013686396065168082,5.55879339023005e-05,1.0,True
low_freq_mse,E3_seg,D2,cross_session_E,50,0.00023775246110744775,8.280719681933892e-06,0.0013676104415208102,5.222285298538508e-05,1.0,True
low_freq_mse,E3_seg,V10,fake_5k,56,0.00024345910605916288,5.131454297195187e-06,0.0011678902665153146,4.768529285456017e-05,1.0,True
low_freq_mse,E3_seg,V10,fake_25k,56,0.00024345910605916288,5.131454297195187e-06,0.0010037221457293657,4.9251671907416295e-05,1.0,True
low_freq_mse,E3_seg,V10,fake_70k,56,0.00024345910605916288,5.131454297195187e-06,0.0009964795993125466,5.1758042506318284e-05,1.0,True
low_freq_mse,E3_seg,V10,fake_100k,56,0.00024345910605916288,5.131454297195187e-06,0.0009863203512005775,5.636545073749828e-05,1.0,True
low_freq_mse,E3_seg,V10,shuffled_E,56,0.00024345910605916288,5.131454297195187e-06,0.001413424773740449,5.695573125737347e-05,1.0,True
low_freq_mse,E3_seg,V10,cross_session_E,56,0.00024345910605916288,5.131454297195187e-06,0.0014096675315938359,5.6123254631891586e-05,1.0,True
low_freq_mse,full_frame,D2,fake_5k,50,0.00026163387985434384,1.0846751497769017e-05,0.0011132102319970727,2.7046373937099267e-05,1.0,True
low_freq_mse,full_frame,D2,fake_25k,50,0.00026163387985434384,1.0846751497769017e-05,0.0009207906515803188,2.687070068723128e-05,1.0,True
